trial_id,fault_loc,fault_type,delta_I,delta_dc,delta_tau,delta_phi,OC_conv,OC_sambp,OC_veto,87B_A_conv,87B_A_sambp,87B_A_veto,87L_conv,87L_sambp,87L_veto,87B_B_conv,87B_B_sambp,87B_B_veto,87T_conv,87T_sambp,87T_veto
208,bus_A,3ph,-0.04004,-0.17728,-0.17774,-0.68944,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
209,bus_A,3ph,0.14006,-0.29561,0.05932,0.17221,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
210,bus_A,3ph,0.03489,-0.02408,-0.17443,-0.48314,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
211,bus_A,3ph,0.07783,0.23459,-0.00712,-0.17214,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
212,bus_A,3ph,0.13337,-0.27589,0.03943,0.74021,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
213,bus_A,3ph,-0.02798,-0.11889,-0.05103,0.11714,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
214,bus_A,3ph,0.1527,0.13755,-0.06301,-0.18443,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
215,bus_A,3ph,0.05401,0.07684,-0.15444,0.12081,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
216,bus_A,3ph,0.09881,-0.22367,0.11035,-0.55201,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
217,bus_A,3ph,-0.16541,0.03432,0.11239,0.1828,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
218,bus_A,3ph,0.04269,-0.24463,0.03163,0.02338,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
219,bus_A,3ph,-0.19428,0.15957,-0.11215,-0.05723,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
220,bus_A,3ph,-0.01719,0.10817,0.14486,0.43986,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
221,bus_A,3ph,-0.11517,-0.16275,-0.0286,-0.2114,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
222,bus_A,3ph,0.08754,0.0287,-0.01983,0.164,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
223,bus_A,3ph,-0.04761,0.21487,0.09904,0.46498,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
224,bus_A,3ph,0.19654,0.11226,0.06083,0.41824,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
225,bus_A,3ph,0.05309,0.27303,-0.03735,-0.20534,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
226,bus_A,3ph,-0.1657,0.26572,-0.16724,0.64433,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
227,bus_A,3ph,-0.05815,0.29483,-0.14746,-0.4055,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
228,bus_A,3ph,0.11622,-0.0665,-0.02362,-0.46967,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
229,bus_A,3ph,-0.13749,0.21519,0.03672,0.44959,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
230,bus_A,3ph,-0.05337,-0.00799,0.16633,0.63656,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
231,bus_A,3ph,0.03823,0.10885,-0.17007,-0.24498,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
232,bus_A,3ph,0.02692,-0.03482,-0.07702,0.31858,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
233,bus_A,3ph,-0.10573,0.24606,-0.11716,0.34229,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
234,bus_A,3ph,-0.00227,0.1398,-0.03777,-0.22975,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
235,bus_A,3ph,0.05775,0.27792,0.0754,-0.7601,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
236,bus_A,3ph,-0.18763,-0.17202,-0.0587,-0.5349,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
237,bus_A,3ph,0.1814,-0.14053,-0.01654,-0.5644,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
238,bus_A,3ph,-0.07796,0.02749,-0.03258,-0.64581,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
239,bus_A,3ph,0.09913,0.28176,-0.10578,-0.43735,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
240,bus_A,3ph,0.10209,-0.02748,-0.18385,-0.70978,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
241,bus_A,3ph,0.19255,0.13401,0.00613,-0.53695,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
242,bus_A,3ph,0.16414,-0.0749,-0.06875,0.45562,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
243,bus_A,3ph,0.12727,-0.28845,0.02008,-0.23401,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
244,bus_A,3ph,0.18811,-0.11127,-0.07974,0.24879,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
245,bus_A,3ph,0.1615,0.08523,0.02393,-0.59567,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
246,bus_A,3ph,-0.09717,0.1793,-0.14556,0.69152,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
247,bus_A,3ph,0.17894,0.08343,-0.07911,0.66618,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
248,bus_A,3ph,0.11904,0.14219,-0.14334,0.17352,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
249,bus_A,3ph,0.12694,-0.16091,-0.09659,-0.08244,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
250,bus_A,3ph,0.1214,-0.24211,0.0809,0.12035,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
251,bus_A,3ph,0.08372,-0.20748,0.18609,-0.54119,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
252,bus_A,3ph,0.12974,-0.2945,0.0878,-0.30684,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
253,bus_A,3ph,-0.04863,0.22781,-0.0426,0.05331,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
254,bus_A,3ph,0.04652,-0.29304,0.07658,0.70497,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
255,bus_A,3ph,-0.03932,0.20543,-0.1083,0.0723,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
256,bus_A,3ph,-0.10194,-0.17532,0.05472,-0.74054,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
257,bus_A,3ph,0.19592,0.12068,-0.09237,0.16411,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
258,bus_A,3ph,-0.178,0.09889,0.13734,0.48353,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
259,bus_A,3ph,-0.1484,-0.21124,0.06328,-0.33761,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
260,bus_A,3ph,0.1719,0.04257,0.02537,0.40759,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
261,bus_A,3ph,0.1531,-0.02286,0.02476,-0.66348,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
262,bus_A,3ph,0.16978,0.23665,-0.17808,-0.23328,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
263,bus_A,3ph,0.15716,0.05198,-0.07214,-0.23059,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
264,bus_A,3ph,0.06588,0.11356,-0.14083,-0.08325,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
265,bus_A,3ph,0.1339,0.20019,0.07955,0.48445,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
266,bus_A,3ph,0.07467,0.20181,-0.05776,-0.67379,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
267,bus_A,3ph,-0.16196,0.05615,-0.19499,0.53568,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
268,bus_A,3ph,-0.12408,0.19011,-0.0577,-0.61795,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
269,bus_A,3ph,-0.05208,-0.29454,-0.11966,-0.55559,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
270,bus_A,3ph,0.19026,-0.0401,0.01954,-0.69739,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
271,bus_A,3ph,-0.17636,0.06087,-0.06486,-0.31922,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
272,bus_A,3ph,-0.1347,0.15494,0.17683,-0.20598,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
273,bus_A,3ph,-0.04951,-0.12467,-0.13001,-0.29141,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
274,bus_A,3ph,0.12867,-0.24998,0.12788,-0.69894,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
275,bus_A,3ph,0.01509,0.15991,-0.06427,0.59102,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
276,bus_A,3ph,0.10496,0.08466,-0.05615,-0.5714,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
277,bus_A,3ph,0.03808,-0.17752,0.15169,0.59562,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
278,bus_A,3ph,-0.002,0.11395,0.09079,-0.24642,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
279,bus_A,3ph,-0.13857,-0.04275,0.00136,0.3035,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
280,bus_A,3ph,0.07369,-0.26674,0.1688,-0.46319,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
281,bus_A,3ph,-0.10653,-0.24654,-0.00157,0.66659,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
282,bus_A,3ph,0.06506,-0.00519,0.14371,0.70617,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
283,bus_A,3ph,0.02445,0.1758,0.19311,-0.7392,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
284,bus_A,3ph,0.03403,0.11309,0.01778,-0.30848,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
285,bus_A,3ph,-0.09313,0.23108,0.1523,-0.56919,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
286,bus_A,3ph,0.09773,0.11946,-0.01523,-0.16099,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
287,bus_A,3ph,-0.07037,0.13043,-0.01901,0.27921,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
288,bus_A,3ph,0.07958,0.28872,0.07342,-0.6615,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
289,bus_A,3ph,-0.11133,0.05323,-0.19005,-0.07307,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
290,bus_A,3ph,-0.07758,-0.19264,-0.18175,-0.75899,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
291,bus_A,3ph,-0.13204,0.26307,-0.06905,0.687,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
292,bus_A,3ph,-0.16072,0.06241,0.0116,0.21172,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
293,bus_A,3ph,0.13899,-0.06607,0.06613,-0.45348,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
294,bus_A,3ph,0.11431,0.02068,-0.16785,-0.32517,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
295,bus_A,3ph,-0.14607,0.14712,-0.03848,0.03668,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
296,bus_A,3ph,0.0438,-0.07633,0.19438,0.39737,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
297,bus_A,3ph,0.0594,-0.20877,-0.05161,-0.18982,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
298,bus_A,3ph,0.0815,-0.25118,-0.14402,0.46199,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
299,bus_A,3ph,-0.04706,-0.12035,-0.15798,-0.6525,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
300,bus_A,3ph,-0.03241,-0.02402,0.18796,0.25827,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
301,bus_A,3ph,-0.11118,0.10995,-0.19488,0.38415,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
302,bus_A,3ph,-0.07492,0.10767,0.18215,0.76825,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
303,bus_A,3ph,0.02201,-0.25811,-0.17529,-0.35931,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
304,bus_A,3ph,-0.1623,-0.12728,0.15424,-0.30248,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
305,bus_A,3ph,-0.06824,0.19861,0.10438,-0.27859,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
306,bus_A,3ph,0.00095,0.03607,0.08915,-0.575,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
307,bus_A,3ph,0.10139,-0.24175,0.03484,0.69933,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
308,bus_A,3ph,-0.13142,0.16474,-0.04344,-0.41938,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
309,bus_A,3ph,0.00548,-0.18567,-0.02192,0.135,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
310,bus_A,3ph,0.10832,0.18838,0.15535,-0.02179,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
311,bus_A,3ph,0.16579,0.23769,-0.00452,-0.61336,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
312,bus_A,3ph,-0.05414,0.14748,0.02417,-0.49126,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
313,bus_A,3ph,0.14446,0.08755,-0.14861,0.50283,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
314,bus_A,3ph,0.00585,-0.08547,0.00947,0.06317,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
315,bus_A,3ph,0.19122,0.11075,-0.09053,-0.1303,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
316,bus_A,3ph,-0.15525,-0.08704,0.12295,-0.15037,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
317,bus_A,3ph,0.12385,-0.11106,0.0492,-0.66991,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
318,bus_A,3ph,-0.14656,-0.05472,0.16671,0.33299,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
319,bus_A,3ph,-0.11186,-0.12148,-0.18206,0.22211,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
320,bus_A,3ph,0.17889,0.08535,0.10218,-0.18886,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
321,bus_A,3ph,0.11202,-0.0062,0.0841,-0.37907,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
322,bus_A,3ph,0.08189,-0.15976,-0.06568,-0.33859,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
323,bus_A,3ph,-0.02483,-0.17072,0.04165,0.22874,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
324,bus_A,3ph,-0.1089,0.16303,0.06564,0.7198,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
325,bus_A,3ph,0.14624,0.26799,0.16876,0.63793,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
326,bus_A,3ph,0.19349,0.27324,-0.05738,-0.57731,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
327,bus_A,3ph,0.17209,-0.11236,0.14619,0.77842,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
328,bus_A,3ph,0.04848,-0.12811,0.06561,0.54184,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
329,bus_A,3ph,-0.1319,0.22624,0.0875,0.66475,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
330,bus_A,3ph,-0.06166,0.24622,-0.12633,0.35525,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
331,bus_A,3ph,0.17237,0.03135,-0.13976,0.72487,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
332,bus_A,3ph,0.0349,-0.13479,0.16786,0.51289,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
333,bus_A,3ph,0.17534,0.08826,-0.11248,0.15439,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
334,bus_A,3ph,0.00323,0.0046,-0.19426,-0.38126,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
335,bus_A,3ph,-0.09226,-0.24717,-0.04851,-0.08047,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
336,bus_A,3ph,0.0744,0.01179,-0.01849,-0.55574,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
337,bus_A,3ph,-0.10558,-0.10783,-0.1406,-0.3814,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
338,bus_A,3ph,-0.03832,-0.16163,-0.09793,0.4456,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
339,bus_A,3ph,-0.05492,-0.07056,0.11285,0.42135,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
340,bus_A,3ph,0.08655,0.04877,-0.17469,0.56552,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
341,bus_A,3ph,0.05077,0.2642,-0.12756,-0.60168,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
342,bus_A,3ph,0.16085,-0.11081,0.18391,0.40255,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
343,bus_A,3ph,-0.11002,0.07595,-0.06346,0.50326,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
344,bus_A,3ph,0.05731,0.13763,-0.08549,-0.75086,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
345,bus_A,3ph,-0.03474,0.13015,0.16496,-0.30159,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
346,bus_A,3ph,-0.01643,0.22896,-0.09957,0.28453,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
347,bus_A,3ph,0.15334,0.07822,-0.15374,0.23921,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
348,bus_A,3ph,-0.18336,-0.13095,0.15374,0.33659,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
349,bus_A,3ph,-0.11396,0.11501,0.02944,0.48541,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
350,bus_A,3ph,0.06884,0.19529,0.09185,-0.65554,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
351,bus_A,3ph,-0.01043,-0.26328,-0.08567,-0.34413,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
352,bus_A,3ph,-0.01273,-0.10244,-0.10709,0.56547,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
353,bus_A,3ph,-0.17829,-0.02225,0.05763,-0.48623,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
354,bus_A,3ph,-0.01701,-0.09482,0.14495,-0.70602,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
355,bus_A,3ph,-0.17569,-0.01772,0.08316,0.58635,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
356,bus_A,3ph,0.00287,0.27886,0.06834,0.71113,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
357,bus_A,3ph,0.14206,0.23725,-0.18772,0.59746,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
358,bus_A,3ph,0.06304,-0.21437,-0.16655,-0.60034,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
359,bus_A,3ph,-0.00427,-0.25935,-0.03326,-0.53039,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
360,bus_A,3ph,-0.18233,-0.23462,-0.16482,0.62922,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
361,bus_A,3ph,0.06355,0.08316,0.19202,0.09204,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
362,bus_A,3ph,0.1733,0.09191,-0.02104,0.31288,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
363,bus_A,3ph,-0.02731,-0.18453,-0.17787,0.66581,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
364,bus_A,3ph,-0.05321,0.20262,-0.02639,-0.68,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
365,bus_A,3ph,0.02255,-0.24692,0.0904,-0.16997,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
366,bus_A,3ph,0.1198,-0.23786,-0.18942,-0.59218,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
367,bus_A,3ph,0.1768,-0.13531,0.03554,-0.17242,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
368,bus_A,3ph,-0.11352,-0.20456,0.03757,-0.05654,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
369,bus_A,3ph,0.18375,0.19769,0.12794,-0.68151,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
370,bus_A,3ph,-0.01937,-0.29802,0.13952,-0.38315,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
371,bus_A,3ph,-0.02856,-0.15833,-0.16478,0.72038,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
372,bus_A,3ph,0.02661,-0.0243,0.11047,-0.01696,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
373,bus_A,3ph,0.13874,0.18617,-0.19081,-0.01677,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
374,bus_A,3ph,-0.1855,-0.06782,-0.05203,0.46942,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
375,bus_A,3ph,-0.10831,0.05269,-0.01345,0.51256,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
376,bus_A,3ph,0.12491,-0.26024,0.11911,-0.55075,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
377,bus_A,3ph,0.06374,-0.26008,-0.16778,0.68684,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
378,bus_A,3ph,0.14408,-0.02624,-0.11661,-0.43296,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
379,bus_A,3ph,-0.08382,-0.08931,-0.17258,-0.27426,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
380,bus_A,3ph,-0.18039,-0.26702,0.14705,0.28227,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
381,bus_A,3ph,0.10473,0.10882,-0.074,0.26019,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
382,bus_A,3ph,0.15232,0.25601,-0.03566,0.59996,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
383,bus_A,3ph,0.09788,-0.17144,0.02533,-0.34288,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
384,bus_A,3ph,-0.11659,-0.00152,0.05099,-0.74508,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
385,bus_A,3ph,-0.07593,-0.068,-0.10881,0.34098,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
386,bus_A,3ph,-0.10988,0.05419,0.13118,0.67175,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
387,bus_A,3ph,-0.12971,-0.16367,-0.09112,-0.2493,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
388,bus_A,3ph,-0.08744,0.12215,-0.01134,-0.7057,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
389,bus_A,3ph,-0.11923,-0.15029,0.10886,-0.57948,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
390,bus_A,3ph,-0.16217,0.08095,-0.16597,0.31856,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
391,bus_A,3ph,-0.12848,0.07941,-0.06076,-0.664,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
392,bus_A,3ph,0.07946,-0.2981,0.1013,0.63381,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
393,bus_A,3ph,-0.11604,-0.01011,0.08775,-0.31267,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
394,bus_A,3ph,0.03916,-0.2821,-0.07143,-0.32408,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
395,bus_A,3ph,0.06804,0.0749,0.07327,0.5937,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
396,bus_A,3ph,0.17434,-0.23758,0.05508,-0.25137,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
397,bus_A,3ph,-0.07289,0.19593,0.01154,-0.08914,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
398,bus_A,3ph,-0.12315,0.14412,0.14704,0.26211,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
399,bus_A,3ph,0.08844,-0.2343,-0.07348,-0.04884,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
400,bus_A,3ph,0.11251,-0.24113,-0.11712,0.70953,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
401,bus_A,3ph,-0.14284,0.13949,-0.03589,0.59166,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
402,bus_A,3ph,-0.17261,0.14182,0.18,0.31561,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
403,bus_A,3ph,-0.05446,0.28025,0.12101,0.28026,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
404,bus_A,3ph,-0.09295,0.15197,0.1626,0.2179,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
405,bus_A,3ph,-0.04659,0.28813,-0.17654,-0.27994,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
406,bus_A,3ph,0.18485,0.07154,-0.16093,0.09626,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
407,bus_A,3ph,0.1993,0.25759,-0.07639,-0.39388,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
408,bus_A,3ph,-0.0926,-0.169,-0.12251,-0.3087,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
409,bus_A,3ph,0.11428,0.01636,-0.11044,0.52818,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
410,bus_A,3ph,-0.02569,-0.2078,0.05085,-0.70139,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
411,bus_A,3ph,-0.19106,0.16827,-0.07679,0.1883,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
412,bus_A,3ph,-0.02175,0.29635,-0.16486,0.76169,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
413,bus_A,3ph,0.07782,0.29824,-0.1258,-0.32287,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
414,bus_A,3ph,-0.1528,0.29381,-0.08315,-0.39572,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
415,bus_A,3ph,0.01743,0.23034,0.01812,-0.76151,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
416,bus_A,3ph,-0.06998,0.07864,-0.00908,-0.44994,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
417,bus_A,3ph,-0.06005,-0.04334,-0.19559,0.19351,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
418,bus_A,3ph,0.14038,-0.19975,0.11728,-0.16109,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
419,bus_A,3ph,-0.0944,0.04484,-0.12845,-0.3054,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
420,bus_A,3ph,0.12535,-0.03781,0.18513,-0.35639,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
421,bus_A,3ph,-0.10493,0.0215,0.12387,0.46445,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
422,bus_A,3ph,-0.10523,-0.18234,-0.067,-0.1538,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
423,bus_A,3ph,-0.12458,-0.1943,0.0967,-0.30295,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
424,bus_A,3ph,0.17115,0.02026,-0.18668,0.34465,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
425,bus_A,3ph,-0.12766,-0.05135,-0.02547,-0.71763,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
426,bus_A,3ph,0.1626,-0.13139,0.04172,-0.38365,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
