decision,trip_ms,conv_trip,sprt_dec,f_int,k_ibr,Br,phi_deg
TRIP,160.0,False,TRIP,0.888017438437429,0.4684065752668896,0.425891722580751,341.48935148511566
TRIP,80.0,False,TRIP,0.8504206152579408,0.12048528750284238,0.47712759383618397,42.773967321146785
TRIP,20.0,True,TRIP,0.8946944174555227,0.06137896620574301,0.0856861934113269,109.73318787815569
TRIP,20.0,False,CTALARM,0.7134450826219811,0.41555633606245307,0.4724489705673916,169.73181432690953
TRIP,160.0,False,TRIP,0.8893785644536245,0.07664215831224702,0.6162484174089706,0.1618293867319487
TRIP,180.0,False,TRIP,0.8943095591681787,0.08963415407886954,0.6819545829847214,331.5431474912608
TRIP,120.0,False,TRIP,0.8845890696139945,0.29969139576042175,0.31013639955084293,35.675492673637386
TRIP,20.0,False,CTALARM,0.808783955203398,0.43728102041873224,0.24115339617428277,245.6894162470221
TRIP,20.0,False,CTALARM,0.7636492689247549,0.09821733285728662,0.5273167309174219,226.3915717784958
TRIP,120.0,False,TRIP,0.8881134199476893,0.15516183645004739,0.38001200166672017,291.2629878377054
TRIP,20.0,False,CTALARM,0.8439513579517253,0.3887024191205888,0.18011325811852133,234.4995830023749
TRIP,60.0,False,TRIP,0.8841478272456559,0.4859132130304837,0.12051051947879207,276.9794701977526
TRIP,20.0,True,CTALARM,0.8815883794627899,0.25037059310117116,0.11916121041492057,151.6494991638699
TRIP,20.0,False,CTALARM,0.8310928947622498,0.07194875127562539,0.32142392562430644,175.93361803858437
TRIP,20.0,True,TRIP,0.8866620689731919,0.006968143854100772,0.11908708393095507,252.59835677919096
TRIP,20.0,True,CTALARM,0.8991189937511784,0.11482801499942763,0.01380326080804004,204.6336195798184
TRIP,20.0,True,CTALARM,0.9033378125365921,0.06591110889326052,0.036462142478782995,184.15387809601916
TRIP,40.0,False,TRIP,0.7180701694052499,0.33882933680642874,0.650919180767076,74.00102617963776
TRIP,20.0,True,TRIP,0.9020578719516388,0.06091625231426556,0.05107293881209502,92.91897389029513
TRIP,20.0,True,CTALARM,0.9040872774996132,0.2531649658103165,0.051226483406671686,129.05900678138167
TRIP,160.0,False,TRIP,0.8953747772490523,0.34713121782144324,0.3158319118734727,3.342378752461146
TRIP,20.0,True,CTALARM,0.8586897977866467,0.2905583046104512,0.17157019763452278,150.2508418488853
TRIP,160.0,False,TRIP,0.8869065333833858,0.09988782583002881,0.6738856965207484,0.9966512750086132
TRIP,20.0,False,CTALARM,0.645376863505407,0.40206226309113136,0.6376900876484629,203.40555693168122
TRIP,20.0,False,TRIP,0.7998570918198709,0.35770356480790083,0.28332027406988697,253.4503568300456
TRIP,20.0,False,CTALARM,0.7927165746598775,0.3694920019577709,0.31411206359138144,202.3735073814455
TRIP,20.0,False,CTALARM,0.8427622007333948,0.06552887577865663,0.2625795571528991,249.66719035375533
TRIP,160.0,True,TRIP,0.908825749667556,0.061876901825172304,0.026506281650189756,0.004740680234691652
