dataset,cell,alpha,Rx,snrV,snrI,loc_err_pct,Rx_err_pct,J_final,n_iters,cpu_ms
pscad,705,0.9,5000.0,20.0,30.0,32.67697863785606,0.0,1.1479352140795407e-11,4,55.42129697278142
pscad,706,0.9,5000.0,20.0,40.0,63.614018716896524,0.0,5.313484131420205e-11,4,60.47272589057684
pscad,707,0.9,5000.0,20.0,inf,94.44444444444444,0.0,2.1486035508069855e-11,1,60.25863718241453
pscad,708,0.9,5000.0,30.0,20.0,32.196256688073994,0.0,6.011606598425912e-12,3,66.34226604364812
pscad,709,0.9,5000.0,30.0,30.0,30.486107404187926,0.03989805206620076,2.187603767281271e-12,52,82.62613392435014
pscad,710,0.9,5000.0,30.0,40.0,30.427471651571285,0.17421111631050734,1.920441637205631e-12,61,75.09257295168936
pscad,711,0.9,5000.0,30.0,inf,56.310268227560194,0.0,3.2913699977666187e-12,4,58.026449056342244
pscad,712,0.9,5000.0,40.0,20.0,29.913170607565633,1.3240344206527335,8.847189954076817e-11,27,64.65863599441946
pscad,713,0.9,5000.0,40.0,30.0,39.765118258257196,0.0,1.3731909959617895e-11,5,64.73889295011759
pscad,714,0.9,5000.0,40.0,40.0,42.53201108703523,0.0,2.979447003394885e-12,4,65.66600385122001
pscad,715,0.9,5000.0,40.0,inf,42.009760660443895,0.0,8.246604273255473e-13,3,66.89137709327042
pscad,716,0.9,5000.0,inf,20.0,76.25817891762223,0.0,1.6493134797166754e-11,4,58.86273109354079
pscad,717,0.9,5000.0,inf,30.0,52.3651612450961,0.0,1.7948525499970504e-12,3,68.07358702644706
pscad,718,0.9,5000.0,inf,40.0,43.511673406159304,0.0,3.0084241734256477e-12,3,65.99902617745101
pscad,719,0.9,5000.0,inf,inf,43.73784405838379,0.0,2.7659943884197607e-12,3,69.71421092748642
emtp,0,0.1,100.0,20.0,20.0,30.826989224045473,0.0,1.0176701525769293e-08,3,62.90828390046954
emtp,1,0.1,100.0,20.0,30.0,17.641664903540796,0.3386607609861585,3.299601540285164e-17,7,65.40155201219022
emtp,2,0.1,100.0,20.0,40.0,17.208216326120933,0.28475735824886783,2.228238902146281e-17,6,56.95646209642291
emtp,3,0.1,100.0,20.0,inf,4.748867938497034,0.0,1.0153277681471882e-10,4,64.25829487852752
emtp,4,0.1,100.0,30.0,20.0,14.49095391087167,1.2529954676617905,4.422871255124006e-17,7,71.2394411675632
emtp,5,0.1,100.0,30.0,30.0,14.026687710646106,0.2315210634241538,1.0875145733655e-19,6,72.37232103943825
emtp,6,0.1,100.0,30.0,40.0,5.9797997302975245,0.0,7.27078244470449e-10,4,64.68434701673687
emtp,7,0.1,100.0,30.0,inf,7.761475827165034,0.0634236055421411,2.2800535774304734e-17,6,69.28237993270159
emtp,8,0.1,100.0,40.0,20.0,2.267653948437809,0.425894217661849,4.918713003633104e-17,10,61.51334894821048
emtp,9,0.1,100.0,40.0,30.0,0.6250831936831652,0.2529284821661122,2.1496143997119204e-17,6,61.183831887319684
emtp,10,0.1,100.0,40.0,40.0,1.4486812489561545,0.0,1.0525641946580594e-12,3,64.4172711763531
emtp,11,0.1,100.0,40.0,inf,4.528698702720421,0.0,9.17683600290783e-11,5,69.22915298491716
emtp,12,0.1,100.0,inf,20.0,10.823784903221014,0.0,6.578830364691077e-10,6,73.57935793697834
emtp,13,0.1,100.0,inf,30.0,2.662914103415209,0.04411377632899871,4.7339293591243937e-17,6,73.1538210529834
emtp,14,0.1,100.0,inf,40.0,1.1572369685916573,0.0071105979436936195,8.721546871931584e-17,6,69.63242590427399
emtp,15,0.1,100.0,inf,inf,0.5647309388029237,0.012820716937810062,7.857140770972637e-17,6,65.6249769963324
emtp,16,0.1,500.0,20.0,20.0,156.47397702750732,0.05597369053949706,3.3841059143950563e-20,5,65.66325295716524
emtp,17,0.1,500.0,20.0,30.0,0.05720257481743596,1.0974344512751486,2.127629745319932e-20,6,64.58973977714777
emtp,18,0.1,500.0,20.0,40.0,50.0,0.2964324429737758,6.239878757781288e-12,3,66.14030990749598
emtp,19,0.1,500.0,20.0,inf,24.76010929790928,0.0972775692884511,3.930777951540447e-21,5,60.717922169715166
emtp,20,0.1,500.0,30.0,20.0,50.0,0.6409568329959257,8.081706007262266e-10,3,63.55727999471128
emtp,21,0.1,500.0,30.0,30.0,9.343587185040997,0.1869354765583921,3.5890146560178175e-20,5,59.97777194716036
emtp,22,0.1,500.0,30.0,40.0,87.589128205214,0.1261490261028939,8.268713135773493e-20,5,63.40287602506578
emtp,23,0.1,500.0,30.0,inf,63.021043266698854,0.002809200163198966,2.256744231696141e-20,5,56.1258380766958
emtp,24,0.1,500.0,40.0,20.0,34.14039563634366,0.2802191996453757,1.167419323615211e-19,5,59.22944890335202
emtp,25,0.1,500.0,40.0,30.0,109.7255630769243,0.1700450279353504,1.3438964667315184e-19,5,58.36499808356166
emtp,26,0.1,500.0,40.0,40.0,44.84534921097161,0.13905567971902427,1.8189688875480063e-20,5,63.43813706189394
emtp,27,0.1,500.0,40.0,inf,13.07711356126219,0.07950149285018142,3.694932496433677e-20,5,66.71558879315853
emtp,28,0.1,500.0,inf,20.0,18.068551746319507,0.6907688825509126,9.197907600149495e-19,5,65.15621184371412
emtp,29,0.1,500.0,inf,30.0,63.64959513176363,0.04916933383021842,2.8525355836905433e-21,5,58.4370419383049
emtp,30,0.1,500.0,inf,40.0,8.3396939768281,0.03528664235799397,3.082342041019884e-20,5,52.51367203891277
emtp,31,0.1,500.0,inf,inf,14.180683532539552,0.04415373207506264,7.54828952851087e-21,5,50.766113912686706
emtp,32,0.1,1000.0,20.0,20.0,309.149102685018,0.47545471473267753,3.573688065822707e-19,10,62.426682794466615
emtp,33,0.1,1000.0,20.0,30.0,50.0,0.1699402836299555,4.062415939948795e-13,3,61.017374973744154
emtp,34,0.1,1000.0,20.0,40.0,240.8487679984045,0.5061302202078195,1.9853674915962917e-19,10,62.217192025855184
emtp,35,0.1,1000.0,20.0,inf,15.661232403814159,1.0070110581357539,3.962489806019549e-19,9,60.20326097495854
emtp,36,0.1,1000.0,30.0,20.0,87.521554653981,0.8344633795994127,9.551563972133858e-19,9,60.35003298893571
emtp,37,0.1,1000.0,30.0,30.0,50.0,0.7490061752796692,1.7335396238883974e-12,3,61.78396800532937
emtp,38,0.1,1000.0,30.0,40.0,50.0,0.25852166246196473,3.6293311786468755e-12,3,63.96323116496205
emtp,39,0.1,1000.0,30.0,inf,26.024748715750388,0.3680735629165838,7.69262571964816e-19,8,72.26269599050283
emtp,40,0.1,1000.0,40.0,20.0,247.67860689306573,1.0077738494225401,8.5194417918550685e-19,10,66.3063800893724
emtp,41,0.1,1000.0,40.0,30.0,116.43580992080332,0.08118715390962734,1.0758829525399955e-19,8,69.94255119934678
emtp,42,0.1,1000.0,40.0,40.0,67.40808928554517,0.001595528749510322,1.2234934780106865e-19,7,67.0297360047698
emtp,43,0.1,1000.0,40.0,inf,64.35188019238566,0.08148592723305229,5.829936583502827e-19,7,53.749625105410814
emtp,44,0.1,1000.0,inf,20.0,50.0,0.40844801265632213,7.920385320720934e-11,3,67.56053515709937
emtp,45,0.1,1000.0,inf,30.0,39.91537563217307,0.10838907989851805,1.0076066598472775e-19,8,59.17178909294307
emtp,46,0.1,1000.0,inf,40.0,81.17628224763394,0.19862869319418905,4.1604336353870236e-19,8,61.269283993169665
emtp,47,0.1,1000.0,inf,inf,48.17498714296686,0.12181653074054566,1.100511565521232e-19,8,69.12701996043324
emtp,48,0.1,2000.0,20.0,20.0,546.1535693235026,0.5613837077158337,6.506944913285146e-19,33,71.58724986948073
emtp,49,0.1,2000.0,20.0,30.0,50.0,0.23379559535102318,8.476762732223963e-11,21,56.793447118252516
emtp,50,0.1,2000.0,20.0,40.0,50.0,0.3336032061286005,4.5842504319532786e-11,24,62.17020400799811
emtp,51,0.1,2000.0,20.0,inf,651.2240398110121,2.20006855473074,7.67412622558129e-19,42,68.12719814479351
emtp,52,0.1,2000.0,30.0,20.0,353.16926254290576,0.3748109854259155,5.732420205237192e-19,20,59.30148088373244
emtp,53,0.1,2000.0,30.0,30.0,232.04421967809267,0.05114461521825433,6.046981262534283e-19,12,59.98813407495618
emtp,54,0.1,2000.0,30.0,40.0,221.33016657206414,0.5301838850130253,4.251584451015789e-19,16,74.28184989839792
emtp,55,0.1,2000.0,30.0,inf,165.9859109216365,0.3680245702831485,3.3434642536639645e-19,14,65.16143586486578
emtp,56,0.1,2000.0,40.0,20.0,50.0,0.45095516535465097,1.0303620585200538e-12,5,59.24213491380215
emtp,57,0.1,2000.0,40.0,30.0,113.6339686960973,0.5874941441904525,4.595288804535022e-19,13,63.49793006666005
emtp,58,0.1,2000.0,40.0,40.0,109.94189648843115,0.24160974650836806,3.3454524177214695e-19,12,74.66218108311296
emtp,59,0.1,2000.0,40.0,inf,154.11018594072763,0.33862904725394855,6.598537466585828e-19,13,75.60947188176215
emtp,60,0.1,2000.0,inf,20.0,50.0,0.4604372865389905,4.523514170809577e-12,5,73.10656015761197
emtp,61,0.1,2000.0,inf,30.0,183.77168523833706,0.4658854312609947,8.865862411414379e-19,14,74.60532803088427
emtp,62,0.1,2000.0,inf,40.0,174.69749332998424,0.23051543939133126,6.27484660346998e-19,13,74.34139703400433
emtp,63,0.1,2000.0,inf,inf,135.2314438587269,0.3198724675546373,3.2925682353914776e-19,13,68.40146495960653
emtp,64,0.1,5000.0,20.0,20.0,43.15306194202506,0.5330514469900299,4.756141166169547e-19,9,58.1524888984859
emtp,65,0.1,5000.0,20.0,30.0,302.2432794686631,0.0,1.0512534069977435e-11,4,64.00789506733418
emtp,66,0.1,5000.0,20.0,40.0,1.6429403224859918,0.8520155028611225,1.165886681701331e-19,9,62.294834991917014
emtp,67,0.1,5000.0,20.0,inf,22.641158669847197,0.0,4.5436284574136286e-11,2,70.76605781912804
emtp,68,0.1,5000.0,30.0,20.0,148.08783601584514,0.0,4.999530355994641e-12,4,64.81404905207455
emtp,69,0.1,5000.0,30.0,30.0,233.23408353850917,0.0,4.575690401444272e-12,4,66.1459940019995
emtp,70,0.1,5000.0,30.0,40.0,332.0807855051787,0.0,5.4191161637779995e-12,3,60.7584819663316
emtp,71,0.1,5000.0,30.0,inf,104.15230490572296,0.0,1.0003844095205224e-12,5,59.51658613048494
emtp,72,0.1,5000.0,40.0,20.0,525.925173118828,0.1163948872052606,2.446764514136294e-11,27,68.29033698886633
emtp,73,0.1,5000.0,40.0,30.0,50.0,0.0,7.57863831318616e-12,1,61.779709067195654
emtp,74,0.1,5000.0,40.0,40.0,202.09670129953145,0.0,2.345092818559405e-12,4,59.16324513964355
emtp,75,0.1,5000.0,40.0,inf,195.33971434750427,0.0,3.3660742893011875e-12,4,65.89402095414698
emtp,76,0.1,5000.0,inf,20.0,526.3447410413622,0.22293314246806403,1.8878159731258494e-11,32,72.16506102122366
emtp,77,0.1,5000.0,inf,30.0,213.70429167127355,0.0,1.3447639338478119e-12,5,78.01173906773329
emtp,78,0.1,5000.0,inf,40.0,192.08305753624558,0.0,4.3423374193617245e-12,4,71.2983061093837
emtp,79,0.1,5000.0,inf,inf,182.07422363286554,0.0,1.823325337993104e-12,5,62.42504296824336
emtp,80,0.2,100.0,20.0,20.0,10.361705407840342,0.0,7.222655274441889e-09,4,73.69731296785176
emtp,81,0.2,100.0,20.0,30.0,18.90447277175702,0.0,2.7487512877986716e-09,3,69.1704519558698
emtp,82,0.2,100.0,20.0,40.0,6.602176934611653,0.0997084110037747,2.2313176706215286e-18,5,74.55832487903535
emtp,83,0.2,100.0,20.0,inf,8.703772061860098,0.801818190849076,5.834830762452074e-17,7,69.3424311466515
emtp,84,0.2,100.0,30.0,20.0,3.9394577128023798,0.0,8.457127056851231e-10,4,63.764614053070545
emtp,85,0.2,100.0,30.0,30.0,2.13788732417719,0.0,1.1310953120906793e-09,4,66.9214311055839
emtp,86,0.2,100.0,30.0,40.0,4.0378889031676275,0.08075984826689364,2.0013296552462677e-17,6,68.96371301263571
emtp,87,0.2,100.0,30.0,inf,5.816492457487193,0.34127561674533524,3.9124168819484424e-17,6,61.20193703100085
emtp,88,0.2,100.0,40.0,20.0,4.838106332324801,0.6091289792096148,4.87048022654855e-17,8,63.12169414013624
emtp,89,0.2,100.0,40.0,30.0,2.4178520956278784,0.07967754533312643,1.002216753252758e-17,5,65.29891397804022
emtp,90,0.2,100.0,40.0,40.0,1.4752311319422977,0.09711711548852975,1.0292095449717266e-17,5,62.99155601300299
emtp,91,0.2,100.0,40.0,inf,1.517388392020577,0.0,3.2963789916558463e-13,4,57.411435060203075
emtp,92,0.2,100.0,inf,20.0,10.68899675558356,0.10024166781177257,2.3271182539726946e-17,6,57.289307937026024
emtp,93,0.2,100.0,inf,30.0,0.760378986838034,0.0,1.4736366430898002e-10,4,55.79122109338641
emtp,94,0.2,100.0,inf,40.0,0.056270095257021646,0.08567330059256051,1.6024376890044367e-17,6,59.61526301689446
emtp,95,0.2,100.0,inf,inf,0.08292458831005156,0.04582207131025484,3.5074239088772227e-17,6,59.20042283833027
emtp,96,0.2,500.0,20.0,20.0,14.000373665255639,1.7871264103942281,1.3906944201826452e-19,6,64.11704700440168
emtp,97,0.2,500.0,20.0,30.0,14.735909705472517,0.4130947266171347,6.252681263628191e-19,5,60.61227899044752
emtp,98,0.2,500.0,20.0,40.0,4.512184986271858,0.33398800262095846,3.813709059639573e-19,5,57.509321020916104
emtp,99,0.2,500.0,20.0,inf,1.3747431365583873,0.545070510724679,9.191603778599204e-19,5,57.17049213126302
emtp,100,0.2,500.0,30.0,20.0,59.570521035451236,0.28382627611318867,2.653974737839085e-19,5,56.94350297562778
emtp,101,0.2,500.0,30.0,30.0,26.809628828016407,0.1572911792237619,4.596478020275701e-20,5,56.27610790543258
emtp,102,0.2,500.0,30.0,40.0,3.583090012345205,0.07745223188215959,3.1079370890876255e-21,5,55.761823896318674
emtp,103,0.2,500.0,30.0,inf,4.6833109176595,0.40235744588255784,3.9050999873753346e-19,5,58.636910980567336
emtp,104,0.2,500.0,40.0,20.0,3.2912522001503075,0.21769776935792606,1.9690142598349373e-19,5,57.3816760443151
emtp,105,0.2,500.0,40.0,30.0,21.610513368948034,0.4194224052583081,5.055860276180115e-19,5,58.02779016084969
emtp,106,0.2,500.0,40.0,40.0,4.946542345932405,0.11314098242161208,7.095704312981121e-20,5,61.440526973456144
emtp,107,0.2,500.0,40.0,inf,12.082652244663802,0.011185589168383104,2.4018131777032387e-20,5,52.997155115008354
emtp,108,0.2,500.0,inf,20.0,41.565850829882386,0.003742911455947251,1.8229996582828837e-20,5,60.59759692288935
emtp,109,0.2,500.0,inf,30.0,29.357283444121087,0.17005137741692805,5.747989689196118e-20,5,59.36862900853157
emtp,110,0.2,500.0,inf,40.0,8.992892095759917,0.011883339009295923,2.5110951846830264e-20,5,53.55486203916371
emtp,111,0.2,500.0,inf,inf,4.84154861937143,0.0675620491510017,3.699779883282217e-21,5,59.36727789230645
emtp,112,0.2,1000.0,20.0,20.0,63.48324237611806,0.4371294987890451,3.6221026841567404e-19,8,65.12446398846805
emtp,113,0.2,1000.0,20.0,30.0,70.56916571090501,1.3952445242028149,9.187783113250372e-20,8,59.707775013521314
emtp,114,0.2,1000.0,20.0,40.0,75.0,0.0018534492941171266,2.1768335568222437e-11,2,66.91596820019186
emtp,115,0.2,1000.0,20.0,inf,70.30115339169892,1.0962857202859824,9.74209608737256e-20,8,58.42383811250329
emtp,116,0.2,1000.0,30.0,20.0,16.740852358550853,0.07713282037329919,1.1443422124984664e-19,8,53.39190107770264
emtp,117,0.2,1000.0,30.0,30.0,26.062450744893745,0.4054212471034816,3.898026585591604e-19,9,60.95318612642586
emtp,118,0.2,1000.0,30.0,40.0,42.28187646154248,0.314524861927498,5.000305998847976e-19,8,58.13856516033411
emtp,119,0.2,1000.0,30.0,inf,13.606827974755499,0.21237811582203675,8.161764777505785e-19,8,58.83397115394473
emtp,120,0.2,1000.0,40.0,20.0,75.0,1.410073621008496,6.4514192859493e-12,5,56.86574405990541
emtp,121,0.2,1000.0,40.0,30.0,60.307543679416824,0.14096142097290568,8.1925674100976525e-19,8,60.82936702296138
emtp,122,0.2,1000.0,40.0,40.0,23.512974128824386,0.19802108362511034,8.064283622036657e-19,8,55.00819906592369
emtp,123,0.2,1000.0,40.0,inf,36.08379657817634,0.35425163721262154,3.7140507646058876e-19,9,60.72206189855933
emtp,124,0.2,1000.0,inf,20.0,75.0,0.8790934329072911,1.187816381107126e-12,6,53.091648034751415
emtp,125,0.2,1000.0,inf,30.0,42.80245708312813,0.16485944678192938,8.152184566137135e-19,8,55.01624010503292
emtp,126,0.2,1000.0,inf,40.0,22.88276021746638,0.15765453466274265,5.070138347934894e-19,8,56.03254912421107
emtp,127,0.2,1000.0,inf,inf,18.1286176927916,0.12818803100799414,3.088427821282606e-19,8,59.85459592193365
emtp,128,0.2,2000.0,20.0,20.0,75.0,1.185940080541093,1.6528017083191133e-11,5,61.727083986625075
emtp,129,0.2,2000.0,20.0,30.0,171.6428317348572,0.0195866178712663,5.440768609986971e-19,18,59.00235497392714
emtp,130,0.2,2000.0,20.0,40.0,194.55319417387335,0.706192481547248,9.85308257739669e-19,30,62.93134018778801
emtp,131,0.2,2000.0,20.0,inf,35.31398629889846,1.523351844026513,4.650807660699056e-19,14,54.561045952141285
emtp,132,0.2,2000.0,30.0,20.0,75.0,1.1892777810626967,2.0164820175459547e-11,7,55.156796937808394
emtp,133,0.2,2000.0,30.0,30.0,177.5099659339284,1.155483576625511,8.31902006535116e-19,27,59.69917611218989
emtp,134,0.2,2000.0,30.0,40.0,132.46389246027846,0.4484923752657551,5.307848770011631e-19,21,62.577527947723866
emtp,135,0.2,2000.0,30.0,inf,25.122027555268737,0.03824528433056003,3.505506865758111e-19,9,61.42470007762313
emtp,136,0.2,2000.0,40.0,20.0,7.353805710988286,0.2105300415796819,3.0130302969424756e-19,12,54.5737249776721
emtp,137,0.2,2000.0,40.0,30.0,13.805786402649595,0.4060202605733821,8.6676074952426e-19,13,55.14252698048949
emtp,138,0.2,2000.0,40.0,40.0,41.96337394796459,0.24065982345615566,8.950418595735523e-19,13,60.17866893671453
emtp,139,0.2,2000.0,40.0,inf,68.96805951646736,0.42661982294263223,5.225334914188906e-19,16,57.82172083854675
emtp,140,0.2,2000.0,inf,20.0,46.26878703719621,0.41793982776433725,8.319651311379921e-19,10,61.75632099620998
emtp,141,0.2,2000.0,inf,30.0,248.65943527011626,1.0697003374093925,6.989035901788696e-19,36,71.20368094183505
emtp,142,0.2,2000.0,inf,40.0,62.523450993641724,0.1975872618673634,7.118176286714207e-19,14,61.99539499357343
emtp,143,0.2,2000.0,inf,inf,56.64556987856967,0.30323971433307406,3.672945449455256e-19,15,69.22668195329607
emtp,144,0.2,5000.0,20.0,20.0,45.32568636848605,2.1698561992010763,4.550864784503274e-19,15,61.080724000930786
emtp,145,0.2,5000.0,20.0,30.0,105.2317736372662,0.16414415242612448,7.506969844658837e-19,39,65.40000904351473
emtp,146,0.2,5000.0,20.0,40.0,61.621975608095646,0.0,6.202387643216291e-11,5,52.84014600329101
emtp,147,0.2,5000.0,20.0,inf,75.0,0.31346720859688504,5.00322277424191e-14,4,60.71299593895674
emtp,148,0.2,5000.0,30.0,20.0,75.0,0.30309616116466714,1.0536241928781548e-12,6,62.62756395153701
emtp,149,0.2,5000.0,30.0,30.0,27.715302875642003,0.0,5.389798819063574e-12,3,57.02844797633588
emtp,150,0.2,5000.0,30.0,40.0,50.66233625646232,0.0,1.1158670051105805e-11,5,60.523300897330046
emtp,151,0.2,5000.0,30.0,inf,68.58667919007762,0.18833941492557643,2.195975050710673e-19,6,56.196675868704915
emtp,152,0.2,5000.0,40.0,20.0,10.637517843505986,0.48077740100066874,3.791117543036026e-19,13,62.198182102292776
emtp,153,0.2,5000.0,40.0,30.0,26.099759176440667,0.060757584862622026,3.4476560683085766e-19,10,58.95615485496819
emtp,154,0.2,5000.0,40.0,40.0,57.30122951351927,0.0,8.476282190343863e-13,3,51.82206002064049
emtp,155,0.2,5000.0,40.0,inf,67.94930532508808,0.0,5.013781407392871e-13,3,59.68776298686862
emtp,156,0.2,5000.0,inf,20.0,39.72569231518813,0.0,2.0293050803317487e-11,5,62.76151887141168
emtp,157,0.2,5000.0,inf,30.0,86.43788163296415,0.0,7.49790914716258e-12,3,59.718758100643754
emtp,158,0.2,5000.0,inf,40.0,63.83178754526583,0.0,2.164718453077058e-12,5,58.00483003258705
emtp,159,0.2,5000.0,inf,inf,62.68235811945518,0.0,1.5263867996386643e-12,3,69.47320117615163
emtp,160,0.3,100.0,20.0,20.0,14.542860743973856,0.0,7.491855543312547e-09,3,65.2858461253345
emtp,161,0.3,100.0,20.0,30.0,5.384086118257396,0.0,5.0137068584207535e-09,6,61.25369714573026
emtp,162,0.3,100.0,20.0,40.0,0.6698421236698098,0.49818661995963964,4.912925706721507e-17,7,63.73406504280865
emtp,163,0.3,100.0,20.0,inf,8.771339690798742,0.0,4.0594720229820535e-14,6,64.3184338696301
emtp,164,0.3,100.0,30.0,20.0,5.102648915729776,1.0506946642277484,4.604097176313087e-17,7,62.78355396352708
emtp,165,0.3,100.0,30.0,30.0,8.16144761518541,0.5877345137027561,6.346811464355163e-17,7,65.77524915337563
emtp,166,0.3,100.0,30.0,40.0,1.5176015582617683,0.11887326192982073,2.1888954122280345e-18,6,61.60756293684244
emtp,167,0.3,100.0,30.0,inf,1.69373735662041,0.41386123950020703,5.588055098341534e-17,7,63.36083705537021
emtp,168,0.3,100.0,40.0,20.0,3.4245001871122116,0.8066937981178341,5.3732114618479633e-17,7,60.51752693019807
emtp,169,0.3,100.0,40.0,30.0,2.6596496631824027,0.0,7.633026381455356e-11,5,61.17932312190533
emtp,170,0.3,100.0,40.0,40.0,0.6981134363805246,0.017108286296931396,6.458188264979017e-17,6,59.373863972723484
emtp,171,0.3,100.0,40.0,inf,0.556725528070808,0.03395716257394099,4.707936038384084e-17,6,59.100387850776315
emtp,172,0.3,100.0,inf,20.0,2.357116696618626,0.3196752716624758,3.316963108662265e-17,6,56.11779587343335
