dataset,cell,alpha,Rx,snrV,snrI,loc_err_pct,loc_err_self_pct,delta_loc_pp,Rx_err_pct,Rx_err_self_pct,delta_Rx_pp
emtp,51,0.100,2000.0,20.0,inf,651.224040,17.240494,633.983546,2.200069,0.601116,1.598953
emtp,52,0.100,2000.0,30.0,20.0,353.169263,33.069739,320.099523,0.374811,1.047806,-0.672995
emtp,53,0.100,2000.0,30.0,30.0,232.044220,50.000000,182.044220,0.051145,0.519224,-0.468079
emtp,54,0.100,2000.0,30.0,40.0,221.330167,40.681869,180.648298,0.530184,0.278082,0.252102
emtp,55,0.100,2000.0,30.0,inf,165.985911,13.766775,152.219136,0.368025,0.121712,0.246312
emtp,56,0.100,2000.0,40.0,20.0,50.000000,97.359246,-47.359246,0.450955,1.397023,-0.946068
emtp,57,0.100,2000.0,40.0,30.0,113.633969,53.310490,60.323479,0.587494,0.253805,0.333689
emtp,58,0.100,2000.0,40.0,40.0,109.941896,52.467731,57.474165,0.241610,0.206126,0.035484
emtp,59,0.100,2000.0,40.0,inf,154.110186,54.771445,99.338741,0.338629,0.007401,0.331228
emtp,60,0.100,2000.0,inf,20.0,50.000000,50.000000,0.000000,0.460437,0.122608,0.337829
emtp,61,0.100,2000.0,inf,30.0,183.771685,36.407825,147.363860,0.465885,0.169471,0.296415
emtp,62,0.100,2000.0,inf,40.0,174.697493,40.646343,134.051151,0.230515,0.156626,0.073889
emtp,63,0.100,2000.0,inf,inf,135.231444,0.028500,135.202944,0.319872,0.000002,0.319871
emtp,64,0.100,5000.0,20.0,20.0,43.153062,50.000000,-6.846938,0.533051,0.000000,0.533051
emtp,65,0.100,5000.0,20.0,30.0,302.243279,14.455837,287.787442,0.000000,0.419644,-0.419644
emtp,66,0.100,5000.0,20.0,40.0,1.642940,123.520634,-121.877693,0.852016,0.000000,0.852016
emtp,67,0.100,5000.0,20.0,inf,22.641159,50.000000,-27.358841,0.000000,0.118555,-0.118555
emtp,68,0.100,5000.0,30.0,20.0,148.087836,190.918048,-42.830212,0.000000,0.000000,0.000000
emtp,69,0.100,5000.0,30.0,30.0,233.234084,50.000000,183.234084,0.000000,0.000000,0.000000
emtp,70,0.100,5000.0,30.0,40.0,332.080786,124.789231,207.291554,0.000000,0.127288,-0.127288
emtp,71,0.100,5000.0,30.0,inf,104.152305,50.000000,54.152305,0.000000,0.000000,0.000000
emtp,72,0.100,5000.0,40.0,20.0,525.925173,50.000000,475.925173,0.116395,0.000000,0.116395
emtp,73,0.100,5000.0,40.0,30.0,50.000000,50.000000,0.000000,0.000000,0.091201,-0.091201
emtp,74,0.100,5000.0,40.0,40.0,202.096701,21.391926,180.704775,0.000000,0.145148,-0.145148
emtp,75,0.100,5000.0,40.0,inf,195.339714,6.408619,188.931095,0.000000,0.000000,0.000000
emtp,76,0.100,5000.0,inf,20.0,526.344741,418.816654,107.528087,0.222933,0.000000,0.222933
emtp,77,0.100,5000.0,inf,30.0,213.704292,50.000000,163.704292,0.000000,0.394955,-0.394955
emtp,78,0.100,5000.0,inf,40.0,192.083058,18.882814,173.200244,0.000000,0.056753,-0.056753
emtp,79,0.100,5000.0,inf,inf,182.074224,0.040743,182.033481,0.000000,0.000009,-0.000009
emtp,80,0.200,100.0,20.0,20.0,10.361705,1.913569,8.448137,0.000000,0.000000,0.000000
emtp,81,0.200,100.0,20.0,30.0,18.904473,19.042855,-0.138382,0.000000,0.246666,-0.246666
emtp,82,0.200,100.0,20.0,40.0,6.602177,5.442781,1.159396,0.099708,0.000000,0.099708
emtp,83,0.200,100.0,20.0,inf,8.703772,9.946221,-1.242448,0.801818,0.446187,0.355631
emtp,84,0.200,100.0,30.0,20.0,3.939458,4.300127,-0.360669,0.000000,0.025864,-0.025864
emtp,85,0.200,100.0,30.0,30.0,2.137887,8.686768,-6.548881,0.000000,0.053356,-0.053356
emtp,86,0.200,100.0,30.0,40.0,4.037889,4.136257,-0.098369,0.080760,0.000000,0.080760
emtp,87,0.200,100.0,30.0,inf,5.816492,2.379180,3.437313,0.341276,0.341239,0.000037
emtp,88,0.200,100.0,40.0,20.0,4.838106,15.884487,-11.046380,0.609129,0.901356,-0.292227
emtp,89,0.200,100.0,40.0,30.0,2.417852,1.574441,0.843411,0.079678,0.000000,0.079678
emtp,90,0.200,100.0,40.0,40.0,1.475231,2.862125,-1.386894,0.097117,0.000000,0.097117
emtp,91,0.200,100.0,40.0,inf,1.517388,0.190204,1.327185,0.000000,0.000000,0.000000
emtp,92,0.200,100.0,inf,20.0,10.688997,23.972225,-13.283228,0.100242,0.000000,0.100242
emtp,93,0.200,100.0,inf,30.0,0.760379,0.155253,0.605126,0.000000,0.000000,0.000000
emtp,94,0.200,100.0,inf,40.0,0.056270,0.538062,-0.481792,0.085673,0.130034,-0.044361
emtp,95,0.200,100.0,inf,inf,0.082925,0.000353,0.082572,0.045822,0.000098,0.045724
emtp,96,0.200,500.0,20.0,20.0,14.000374,63.016671,-49.016298,1.787126,0.708327,1.078800
emtp,97,0.200,500.0,20.0,30.0,14.735910,68.366121,-53.630211,0.413095,0.980508,-0.567413
emtp,98,0.200,500.0,20.0,40.0,4.512185,39.805391,-35.293207,0.333988,1.277516,-0.943528
emtp,99,0.200,500.0,20.0,inf,1.374743,72.928249,-71.553505,0.545071,0.080553,0.464518
emtp,100,0.200,500.0,30.0,20.0,59.570521,27.340316,32.230205,0.283826,1.094014,-0.810188
emtp,101,0.200,500.0,30.0,30.0,26.809629,22.207654,4.601974,0.157291,0.407230,-0.249939
emtp,102,0.200,500.0,30.0,40.0,3.583090,13.113693,-9.530603,0.077452,0.087352,-0.009900
emtp,103,0.200,500.0,30.0,inf,4.683311,5.458386,-0.775075,0.402357,0.401516,0.000842
emtp,104,0.200,500.0,40.0,20.0,3.291252,84.249720,-80.958468,0.217698,0.075495,0.142203
emtp,105,0.200,500.0,40.0,30.0,21.610513,14.717347,6.893166,0.419422,0.250734,0.168688
emtp,106,0.200,500.0,40.0,40.0,4.946542,9.550589,-4.604046,0.113141,0.000512,0.112629
emtp,107,0.200,500.0,40.0,inf,12.082652,2.594365,9.488287,0.011186,0.048071,-0.036886
emtp,108,0.200,500.0,inf,20.0,41.565851,20.150816,21.415035,0.003743,0.014087,-0.010344
emtp,109,0.200,500.0,inf,30.0,29.357283,8.773495,20.583788,0.170051,0.017519,0.152533
emtp,110,0.200,500.0,inf,40.0,8.992892,6.671670,2.321222,0.011883,0.048246,-0.036362
emtp,111,0.200,500.0,inf,inf,4.841549,0.000609,4.840939,0.067562,0.000004,0.067558
emtp,112,0.200,1000.0,20.0,20.0,63.483242,60.413623,3.069619,0.437129,0.220895,0.216235
emtp,113,0.200,1000.0,20.0,30.0,70.569166,33.514116,37.055049,1.395245,0.252289,1.142956
emtp,114,0.200,1000.0,20.0,40.0,75.000000,75.000000,0.000000,0.001853,0.352461,-0.350608
emtp,115,0.200,1000.0,20.0,inf,70.301153,16.372698,53.928455,1.096286,0.413274,0.683011
emtp,116,0.200,1000.0,30.0,20.0,16.740852,58.253737,-41.512885,0.077133,0.467108,-0.389975
emtp,117,0.200,1000.0,30.0,30.0,26.062451,76.197371,-50.134921,0.405421,0.439255,-0.033833
emtp,118,0.200,1000.0,30.0,40.0,42.281876,58.161502,-15.879626,0.314525,0.620008,-0.305483
emtp,119,0.200,1000.0,30.0,inf,13.606828,11.604140,2.002688,0.212378,0.350863,-0.138485
emtp,120,0.200,1000.0,40.0,20.0,75.000000,58.296398,16.703602,1.410074,0.299538,1.110536
emtp,121,0.200,1000.0,40.0,30.0,60.307544,45.405629,14.901914,0.140961,0.376350,-0.235389
emtp,122,0.200,1000.0,40.0,40.0,23.512974,1.104838,22.408136,0.198021,0.080940,0.117081
emtp,123,0.200,1000.0,40.0,inf,36.083797,12.409962,23.673834,0.354252,0.192710,0.161542
emtp,124,0.200,1000.0,inf,20.0,75.000000,75.000000,0.000000,0.879093,0.851181,0.027913
emtp,125,0.200,1000.0,inf,30.0,42.802457,3.065853,39.736604,0.164859,0.201402,-0.036542
emtp,126,0.200,1000.0,inf,40.0,22.882760,10.877006,12.005754,0.157655,0.094415,0.063240
emtp,127,0.200,1000.0,inf,inf,18.128618,0.000038,18.128580,0.128188,0.000065,0.128123
emtp,128,0.200,2000.0,20.0,20.0,75.000000,53.978762,21.021238,1.185940,0.504121,0.681820
emtp,129,0.200,2000.0,20.0,30.0,171.642832,4.884076,166.758756,0.019587,0.618088,-0.598501
emtp,130,0.200,2000.0,20.0,40.0,194.553194,75.000000,119.553194,0.706192,1.191657,-0.485464
emtp,131,0.200,2000.0,20.0,inf,35.313986,78.637829,-43.323843,1.523352,0.405409,1.117943
emtp,132,0.200,2000.0,30.0,20.0,75.000000,47.975779,27.024221,1.189278,0.839629,0.349649
emtp,133,0.200,2000.0,30.0,30.0,177.509966,26.930049,150.579917,1.155484,0.232406,0.923077
emtp,134,0.200,2000.0,30.0,40.0,132.463892,35.867451,96.596442,0.448492,0.233227,0.215266
emtp,135,0.200,2000.0,30.0,inf,25.122028,40.049071,-14.927044,0.038245,0.395746,-0.357500
emtp,136,0.200,2000.0,40.0,20.0,7.353806,368.236810,-360.883004,0.210530,1.303032,-1.092502
emtp,137,0.200,2000.0,40.0,30.0,13.805786,45.470523,-31.664737,0.406020,0.126305,0.279715
emtp,138,0.200,2000.0,40.0,40.0,41.963374,7.461285,34.502089,0.240660,0.009008,0.231652
emtp,139,0.200,2000.0,40.0,inf,68.968060,15.799186,53.168874,0.426620,0.050596,0.376024
emtp,140,0.200,2000.0,inf,20.0,46.268787,75.000000,-28.731213,0.417940,1.789490,-1.371550
emtp,141,0.200,2000.0,inf,30.0,248.659435,50.997042,197.662393,1.069700,0.315969,0.753731
emtp,142,0.200,2000.0,inf,40.0,62.523451,5.502312,57.021139,0.197587,0.137576,0.060011
emtp,143,0.200,2000.0,inf,inf,56.645570,0.000275,56.645295,0.303240,0.000116,0.303123
emtp,144,0.200,5000.0,20.0,20.0,45.325686,75.000000,-29.674314,2.169856,0.000000,2.169856
emtp,145,0.200,5000.0,20.0,30.0,105.231774,16.506834,88.724940,0.164144,0.000000,0.164144
emtp,146,0.200,5000.0,20.0,40.0,61.621976,40.521368,21.100607,0.000000,0.388349,-0.388349
emtp,147,0.200,5000.0,20.0,inf,75.000000,375.000000,-300.000000,0.313467,0.141166,0.172301
emtp,148,0.200,5000.0,30.0,20.0,75.000000,213.076256,-138.076256,0.303096,0.174173,0.128923
emtp,149,0.200,5000.0,30.0,30.0,27.715303,45.094814,-17.379511,0.000000,0.000000,0.000000
emtp,150,0.200,5000.0,30.0,40.0,50.662336,82.316207,-31.653871,0.000000,0.000000,0.000000
emtp,151,0.200,5000.0,30.0,inf,68.586679,75.000000,-6.413321,0.188339,0.171158,0.017182
emtp,152,0.200,5000.0,40.0,20.0,10.637518,75.000000,-64.362482,0.480777,0.000000,0.480777
emtp,153,0.200,5000.0,40.0,30.0,26.099759,66.312612,-40.212852,0.060758,0.000000,0.060758
emtp,154,0.200,5000.0,40.0,40.0,57.301230,48.271383,9.029846,0.000000,0.344192,-0.344192
emtp,155,0.200,5000.0,40.0,inf,67.949305,6.408628,61.540678,0.000000,0.000000,0.000000
emtp,156,0.200,5000.0,inf,20.0,39.725692,75.000000,-35.274308,0.000000,2.411428,-2.411428
emtp,157,0.200,5000.0,inf,30.0,86.437882,52.863798,33.574083,0.000000,0.000000,0.000000
emtp,158,0.200,5000.0,inf,40.0,63.831788,37.233036,26.598752,0.000000,0.284906,-0.284906
emtp,159,0.200,5000.0,inf,inf,62.682358,0.034273,62.648086,0.000000,0.000000,0.000000
emtp,160,0.300,100.0,20.0,20.0,14.542861,5.770415,8.772446,0.000000,0.298545,-0.298545
emtp,161,0.300,100.0,20.0,30.0,5.384086,5.414496,-0.030410,0.000000,0.000000,0.000000
emtp,162,0.300,100.0,20.0,40.0,0.669842,0.933523,-0.263681,0.498187,0.500109,-0.001923
emtp,163,0.300,100.0,20.0,inf,8.771340,5.155957,3.615382,0.000000,0.000000,0.000000
emtp,164,0.300,100.0,30.0,20.0,5.102649,9.399921,-4.297272,1.050695,0.000000,1.050695
emtp,165,0.300,100.0,30.0,30.0,8.161448,6.227503,1.933944,0.587735,0.000000,0.587735
emtp,166,0.300,100.0,30.0,40.0,1.517602,0.337006,1.180595,0.118873,0.000000,0.118873
emtp,167,0.300,100.0,30.0,inf,1.693737,3.237607,-1.543870,0.413861,0.307041,0.106821
emtp,168,0.300,100.0,40.0,20.0,3.424500,1.326108,2.098392,0.806694,0.436153,0.370541
emtp,169,0.300,100.0,40.0,30.0,2.659650,1.343593,1.316056,0.000000,0.241767,-0.241767
emtp,170,0.300,100.0,40.0,40.0,0.698113,1.052586,-0.354472,0.017108,0.175755,-0.158647
emtp,171,0.300,100.0,40.0,inf,0.556726,0.053898,0.502828,0.033957,0.000000,0.033957
emtp,172,0.300,100.0,inf,20.0,2.357117,4.348067,-1.990951,0.319675,0.589756,-0.270081
emtp,173,0.300,100.0,inf,30.0,5.005600,0.691869,4.313731,0.233839,0.000000,0.233839
emtp,174,0.300,100.0,inf,40.0,1.362498,0.903934,0.458564,0.021394,0.000000,0.021394
emtp,175,0.300,100.0,inf,inf,0.102853,0.000237,0.102616,0.101501,0.000097,0.101404
emtp,176,0.300,500.0,20.0,20.0,50.339623,81.612317,-31.272695,0.390373,1.250688,-0.860315
emtp,177,0.300,500.0,20.0,30.0,30.375371,10.499185,19.876186,0.523608,0.268086,0.255522
emtp,178,0.300,500.0,20.0,40.0,48.826786,44.857229,3.969557,1.155914,0.821974,0.333940
emtp,179,0.300,500.0,20.0,inf,20.139140,40.253391,-20.114251,0.102830,0.058605,0.044225
emtp,180,0.300,500.0,30.0,20.0,3.357466,25.377914,-22.020448,0.384862,1.143838,-0.758976
emtp,181,0.300,500.0,30.0,30.0,29.442958,6.714257,22.728701,0.089827,0.102296,-0.012469
emtp,182,0.300,500.0,30.0,40.0,23.092549,1.662589,21.429960,0.088045,0.118713,-0.030668
emtp,183,0.300,500.0,30.0,inf,5.758167,24.800975,-19.042808,0.389342,0.146204,0.243138
emtp,184,0.300,500.0,40.0,20.0,28.167708,5.205707,22.962001,0.471980,0.318972,0.153008
emtp,185,0.300,500.0,40.0,30.0,7.749430,16.007515,-8.258085,0.106253,0.081162,0.025092
emtp,186,0.300,500.0,40.0,40.0,5.674649,0.362834,5.311815,0.151357,0.145394,0.005964
emtp,187,0.300,500.0,40.0,inf,4.282373,0.809781,3.472591,0.177994,0.085979,0.092015
emtp,188,0.300,500.0,inf,20.0,12.840512,46.756897,-33.916385,0.460457,0.712969,-0.252512
emtp,189,0.300,500.0,inf,30.0,4.301760,7.472588,-3.170828,0.030542,0.078120,-0.047578
emtp,190,0.300,500.0,inf,40.0,10.055912,0.285605,9.770307,0.083820,0.067782,0.016038
emtp,191,0.300,500.0,inf,inf,1.907115,0.000479,1.906635,0.114838,0.000004,0.114834
emtp,192,0.300,1000.0,20.0,20.0,29.546194,41.649232,-12.103038,1.142133,2.554110,-1.411977
emtp,193,0.300,1000.0,20.0,30.0,7.618611,109.904054,-102.285443,0.273034,2.025431,-1.752397
emtp,194,0.300,1000.0,20.0,40.0,67.861197,17.979671,49.881526,0.274962,0.415921,-0.140960
emtp,195,0.300,1000.0,20.0,inf,9.079819,44.631414,-35.551595,0.620062,0.037117,0.582944
emtp,196,0.300,1000.0,30.0,20.0,118.717343,37.501188,81.216155,0.453618,0.345367,0.108251
emtp,197,0.300,1000.0,30.0,30.0,27.534274,28.407647,-0.873373,0.350458,0.651333,-0.300876
emtp,198,0.300,1000.0,30.0,40.0,8.240845,6.428454,1.812391,0.165189,0.356943,-0.191753
emtp,199,0.300,1000.0,30.0,inf,4.784323,64.295974,-59.511651,0.285464,0.425294,-0.139830
emtp,200,0.300,1000.0,40.0,20.0,83.333333,53.526499,29.806834,0.688625,1.593613,-0.904987
emtp,201,0.300,1000.0,40.0,30.0,0.697281,4.071134,-3.373853,0.299123,0.200180,0.098944
emtp,202,0.300,1000.0,40.0,40.0,14.730664,8.212679,6.517985,0.310953,0.064592,0.246361
emtp,203,0.300,1000.0,40.0,inf,20.640000,2.766083,17.873917,0.265515,0.056398,0.209117
emtp,204,0.300,1000.0,inf,20.0,142.112664,32.003922,110.108742,0.084191,0.100734,-0.016543
emtp,205,0.300,1000.0,inf,30.0,0.275569,1.883987,-1.608419,0.065508,0.312283,-0.246775
emtp,206,0.300,1000.0,inf,40.0,9.870680,2.411046,7.459633,0.136177,0.023334,0.112843
emtp,207,0.300,1000.0,inf,inf,8.936783,0.000033,8.936750,0.162833,0.000090,0.162744
emtp,208,0.300,2000.0,20.0,20.0,83.333333,17.450708,65.882625,0.605329,0.372244,0.233085
emtp,209,0.300,2000.0,20.0,30.0,41.095088,83.333333,-42.238246,1.070723,1.372605,-0.301882
emtp,210,0.300,2000.0,20.0,40.0,14.598415,113.444541,-98.846126,0.410835,1.727853,-1.317018
emtp,211,0.300,2000.0,20.0,inf,149.761294,126.272884,23.488409,1.695883,0.947197,0.748685
emtp,212,0.300,2000.0,30.0,20.0,47.774973,83.333333,-35.558361,1.725773,0.114986,1.610787
emtp,213,0.300,2000.0,30.0,30.0,60.447873,83.333333,-22.885461,0.206578,0.110005,0.096572
emtp,214,0.300,2000.0,30.0,40.0,28.088526,22.622778,5.465748,0.214030,0.004861,0.209169
emtp,215,0.300,2000.0,30.0,inf,5.856069,27.283235,-21.427166,0.437847,0.351337,0.086511
emtp,216,0.300,2000.0,40.0,20.0,117.530047,83.333333,34.196714,0.515436,0.180471,0.334965
emtp,217,0.300,2000.0,40.0,30.0,10.097604,20.008430,-9.910826,0.554647,0.374816,0.179832
emtp,218,0.300,2000.0,40.0,40.0,45.468646,8.342333,37.126313,0.352248,0.120458,0.231790
emtp,219,0.300,2000.0,40.0,inf,55.512766,5.921797,49.590970,0.290391,0.034453,0.255939
emtp,220,0.300,2000.0,inf,20.0,47.400399,83.333333,-35.932934,0.088021,0.223438,-0.135417
emtp,221,0.300,2000.0,inf,30.0,40.999421,68.028884,-27.029463,0.150966,0.449941,-0.298975
emtp,222,0.300,2000.0,inf,40.0,15.799639,10.179125,5.620515,0.096035,0.101943,-0.005908
emtp,223,0.300,2000.0,inf,inf,32.776965,0.018529,32.758436,0.325209,0.000002,0.325208
emtp,224,0.300,5000.0,20.0,20.0,83.333333,83.333333,0.000000,0.000000,0.000000,0.000000
emtp,225,0.300,5000.0,20.0,30.0,3.847372,83.333333,-79.485961,0.000000,0.000000,0.000000
emtp,226,0.300,5000.0,20.0,40.0,83.333333,108.201771,-24.868438,0.000000,0.000000,0.000000
emtp,227,0.300,5000.0,20.0,inf,62.536709,108.886911,-46.350203,0.000000,0.302873,-0.302873
emtp,228,0.300,5000.0,30.0,20.0,12.251838,24.547072,-12.295234,0.000000,0.000000,0.000000
emtp,229,0.300,5000.0,30.0,30.0,9.470029,56.679862,-47.209833,0.000000,0.221969,-0.221969
emtp,230,0.300,5000.0,30.0,40.0,24.975409,13.494586,11.480823,0.000000,0.000000,0.000000
emtp,231,0.300,5000.0,30.0,inf,80.512105,27.408022,53.104083,0.000000,0.276872,-0.276872
emtp,232,0.300,5000.0,40.0,20.0,17.392158,109.773118,-92.380961,0.000000,0.966218,-0.966218
emtp,233,0.300,5000.0,40.0,30.0,64.803547,68.003863,-3.200317,0.000000,0.000000,0.000000
emtp,234,0.300,5000.0,40.0,40.0,10.696143,0.305573,10.390570,0.000000,0.000000,0.000000
emtp,235,0.300,5000.0,40.0,inf,19.312895,15.730074,3.582821,0.000000,0.051471,-0.051471
emtp,236,0.300,5000.0,inf,20.0,108.635157,83.333333,25.301824,0.111379,0.000000,0.111379
emtp,237,0.300,5000.0,inf,30.0,80.005696,99.354350,-19.348655,0.000000,0.000000,0.000000
emtp,238,0.300,5000.0,inf,40.0,8.947201,3.521589,5.425612,0.000000,0.000000,0.000000
emtp,239,0.300,5000.0,inf,inf,22.340681,0.018684,22.321997,0.000000,0.000000,0.000000
emtp,240,0.400,100.0,20.0,20.0,11.993462,15.044569,-3.051108,0.537033,1.311746,-0.774712
emtp,241,0.400,100.0,20.0,30.0,7.139277,10.120871,-2.981594,0.000000,1.230151,-1.230151
emtp,242,0.400,100.0,20.0,40.0,0.731796,6.698905,-5.967109,0.000000,0.000000,0.000000
emtp,243,0.400,100.0,20.0,inf,4.394320,0.910102,3.484218,0.000000,0.000000,0.000000
emtp,244,0.400,100.0,30.0,20.0,7.736174,10.348217,-2.612043,0.513608,0.572972,-0.059365
emtp,245,0.400,100.0,30.0,30.0,1.682603,3.632809,-1.950206,0.856044,0.000000,0.856044
emtp,246,0.400,100.0,30.0,40.0,1.983780,3.195687,-1.211907,0.268455,0.000000,0.268455
emtp,247,0.400,100.0,30.0,inf,0.164217,2.316101,-2.151884,0.098138,0.000000,0.098138
emtp,248,0.400,100.0,40.0,20.0,1.992501,7.263506,-5.271006,0.000000,0.001321,-0.001321
emtp,249,0.400,100.0,40.0,30.0,1.309456,2.177470,-0.868014,0.273636,0.000000,0.273636
emtp,250,0.400,100.0,40.0,40.0,0.380215,0.680769,-0.300554,0.155490,0.029312,0.126178
emtp,251,0.400,100.0,40.0,inf,0.070187,1.118840,-1.048652,0.225923,0.000000,0.225923
emtp,252,0.400,100.0,inf,20.0,0.886008,3.354502,-2.468493,0.000000,1.003089,-1.003089
emtp,253,0.400,100.0,inf,30.0,1.315598,2.126116,-0.810517,0.000000,0.063443,-0.063443
emtp,254,0.400,100.0,inf,40.0,0.800689,0.570746,0.229943,0.196786,0.000000,0.196786
emtp,255,0.400,100.0,inf,inf,0.211791,0.000179,0.211612,0.180055,0.000096,0.179959
emtp,256,0.400,500.0,20.0,20.0,40.078087,29.401116,10.676972,0.077135,0.879840,-0.802705
emtp,257,0.400,500.0,20.0,30.0,23.632341,10.172508,13.459833,1.058497,0.558992,0.499506
emtp,258,0.400,500.0,20.0,40.0,36.551665,33.211229,3.340436,0.416631,0.098877,0.317755
emtp,259,0.400,500.0,20.0,inf,2.688790,30.847115,-28.158325,0.258030,0.722189,-0.464159
emtp,260,0.400,500.0,30.0,20.0,26.836108,16.510185,10.325922,0.532641,0.042152,0.490489
emtp,261,0.400,500.0,30.0,30.0,11.225870,2.327854,8.898016,0.370498,0.071258,0.299240
emtp,262,0.400,500.0,30.0,40.0,9.950169,9.541912,0.408257,0.105713,0.090262,0.015452
emtp,263,0.400,500.0,30.0,inf,7.349677,4.404849,2.944828,0.254567,0.047440,0.207127
emtp,264,0.400,500.0,40.0,20.0,19.144573,24.382597,-5.238023,0.631145,0.744862,-0.113717
emtp,265,0.400,500.0,40.0,30.0,12.052875,10.441191,1.611684,0.184039,0.395763,-0.211724
emtp,266,0.400,500.0,40.0,40.0,5.678197,1.750151,3.928045,0.158259,0.107931,0.050328
emtp,267,0.400,500.0,40.0,inf,0.901706,1.654879,-0.753173,0.231552,0.021343,0.210209
emtp,268,0.400,500.0,inf,20.0,34.325746,36.674239,-2.348493,0.038465,0.637215,-0.598750
emtp,269,0.400,500.0,inf,30.0,5.347591,8.561405,-3.213814,0.064285,0.101639,-0.037354
emtp,270,0.400,500.0,inf,40.0,0.928838,2.430506,-1.501667,0.152112,0.052834,0.099279
emtp,271,0.400,500.0,inf,inf,0.541566,0.000415,0.541151,0.185690,0.000004,0.185686
emtp,272,0.400,1000.0,20.0,20.0,87.500000,21.082968,66.417032,1.427819,0.469081,0.958739
emtp,273,0.400,1000.0,20.0,30.0,37.940470,6.021975,31.918495,0.297372,0.011337,0.286035
emtp,274,0.400,1000.0,20.0,40.0,78.577529,35.860864,42.716665,2.738886,0.853538,1.885348
emtp,275,0.400,1000.0,20.0,inf,11.108378,19.486115,-8.377737,0.836927,0.133639,0.703288
emtp,276,0.400,1000.0,30.0,20.0,41.317010,15.956147,25.360863,0.565845,0.659767,-0.093922
emtp,277,0.400,1000.0,30.0,30.0,28.710398,19.111807,9.598591,0.331823,0.344846,-0.013023
emtp,278,0.400,1000.0,30.0,40.0,2.424060,5.502018,-3.077958,0.367027,0.034141,0.332886
emtp,279,0.400,1000.0,30.0,inf,1.632286,4.511990,-2.879704,0.250240,0.102569,0.147671
emtp,280,0.400,1000.0,40.0,20.0,67.012879,24.072152,42.940727,0.596025,0.144938,0.451087
emtp,281,0.400,1000.0,40.0,30.0,16.497022,3.990204,12.506817,0.260910,0.431198,-0.170288
emtp,282,0.400,1000.0,40.0,40.0,12.357066,3.634577,8.722489,0.270010,0.103605,0.166405
emtp,283,0.400,1000.0,40.0,inf,4.854494,2.694822,2.159672,0.157354,0.089218,0.068136
emtp,284,0.400,1000.0,inf,20.0,118.443285,32.610567,85.832719,1.221045,0.028075,1.192970
emtp,285,0.400,1000.0,inf,30.0,25.681677,9.893542,15.788135,0.055110,0.172762,-0.117653
emtp,286,0.400,1000.0,inf,40.0,0.213862,0.695349,-0.481487,0.417632,0.048578,0.369055
emtp,287,0.400,1000.0,inf,inf,4.905251,0.002905,4.902346,0.225271,0.000001,0.225271
emtp,288,0.400,2000.0,20.0,20.0,137.500000,11.472886,126.027114,0.001087,0.031032,-0.029945
emtp,289,0.400,2000.0,20.0,30.0,3.960294,122.179642,-118.219348,0.267438,0.846823,-0.579385
emtp,290,0.400,2000.0,20.0,40.0,87.500000,51.014905,36.485095,1.403994,0.727735,0.676259
emtp,291,0.400,2000.0,20.0,inf,12.871582,87.500000,-74.628418,0.355881,1.067263,-0.711383
emtp,292,0.400,2000.0,30.0,20.0,137.500000,70.593306,66.906694,1.836159,0.111492,1.724668
emtp,293,0.400,2000.0,30.0,30.0,2.821497,69.546745,-66.725248,0.295335,0.580102,-0.284767
emtp,294,0.400,2000.0,30.0,40.0,35.292813,49.262870,-13.970057,0.330459,0.122661,0.207798
